,Title,US_Gross,Worldwide_Gross,US_DVD_Sales,Production_Budget,Release_Date,MPAA_Rating,Running_Time_min,Distributor,Source,Major_Genre,Creative_Type,Director,Rotten_Tomatoes_Rating,IMDB_Rating,IMDB_Votes,year,month,month_name,day,day_of_week,rt_normalized,profit,profit_ratio,overseas_gross
2893,Saving Private Ryan,216335085.0,481635085.0,,65000000.0,1998-07-24,R,169.0,Dreamworks SKG,Original Screenplay,Drama,Historical Fiction,Steven Spielberg,91.0,8.5,270540.0,1998,7,July,24,Friday,9.1,416635085.0,6.409770538461538,265300000.0
2894,S.W.A.T.,116877597.0,198100000.0,,70000000.0,2003-08-08,PG-13,117.0,Sony Pictures,Based on TV,Action,Contemporary Fiction,,48.0,5.9,43260.0,2003,8,August,8,Friday,4.8,128100000.0,1.83,81222403.0
2895,Sideways,71502303.0,109705641.0,,17000000.0,2004-10-22,R,125.0,Fox Searchlight,Based on Book/Short Story,Drama,Contemporary Fiction,Alexander Payne,97.0,7.8,69778.0,2004,10,October,22,Friday,9.7,92705641.0,5.453273,38203338.0
2896,Shall We Dance?,57887882.0,118097882.0,,40000000.0,2004-10-15,PG-13,106.0,Miramax,Remake,Romantic Comedy,Contemporary Fiction,Peter Chelsom,,7.6,2192.0,2004,10,October,15,Friday,,78097882.0,1.95244705,60210000.0
2897,Secret Window,47958031.0,92958031.0,,40000000.0,2004-03-12,PG-13,96.0,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,Fantasy,David Koepp,46.0,6.5,53868.0,2004,3,March,12,Friday,4.6,52958031.0,1.323950775,45000000.0
2898,Swept Away,598645.0,598645.0,,10000000.0,2002-10-11,R,,Sony Pictures,Remake,Romantic Comedy,Contemporary Fiction,Guy Ritchie,5.0,3.4,7665.0,2002,10,October,11,Friday,0.5,-9401355.0,-0.9401355,0.0
2899,Swimming Pool,10130108.0,22441323.0,,7800000.0,2003-07-04,R,,Focus Features,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,84.0,6.8,19992.0,2003,7,July,4,Friday,8.4,14641323.0,1.8770926923076923,12311215.0
2900,The Sidewalks of New York,2402459.0,3100834.0,,1000000.0,2001-11-21,R,,Paramount Vantage,Original Screenplay,Comedy,Contemporary Fiction,Edward Burns,,,,2001,11,November,21,Wednesday,,2100834.0,2.100834,698375.0
2901,Swimfan,28563926.0,28563926.0,,10000000.0,2002-09-06,PG-13,86.0,20th Century Fox,Original Screenplay,Drama,Contemporary Fiction,,15.0,4.6,9577.0,2002,9,September,6,Friday,1.5,18563926.0,1.8563926,0.0
2902,Sweet November,25288103.0,65754228.0,,40000000.0,2001-02-16,PG-13,120.0,Warner Bros.,Remake,Drama,Contemporary Fiction,,16.0,6.0,20891.0,2001,2,February,16,Friday,1.6,25754228.0,0.6438557,40466125.0
2903,Sydney White,11892415.0,12778631.0,6828112.0,16500000.0,2007-09-21,PG-13,107.0,Universal,Traditional/Legend/Fairytale,Comedy,Contemporary Fiction,,37.0,6.2,9309.0,2007,9,September,21,Friday,3.7,-3721369.0,-0.22553751515151516,886216.0
2904,Switchback,6504442.0,6504442.0,,38000000.0,1997-10-31,R,,Paramount Pictures,Original Screenplay,Action,Contemporary Fiction,,32.0,6.1,5141.0,1997,10,October,31,Friday,3.2,-31495558.0,-0.8288304736842105,0.0
2905,Star Wars: The Clone Wars,35161554.0,68161554.0,22831563.0,8500000.0,2008-08-15,PG,98.0,Warner Bros.,Original Screenplay,Adventure,Science Fiction,,19.0,5.4,17513.0,2008,8,August,15,Friday,1.9,59661554.0,7.019006352941177,33000000.0
2906,The Sweetest Thing,24430272.0,44633441.0,,43000000.0,2002-04-12,R,,Sony Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,Roger Kumble,25.0,4.7,23378.0,2002,4,April,12,Friday,2.5,1633441.0,0.037987,20203169.0
2907,"Six Days, Seven Nights",74339294.0,164800000.0,,80000000.0,1998-06-12,PG-13,101.0,Walt Disney Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,Ivan Reitman,37.0,4.7,48.0,1998,6,June,12,Friday,3.7,84800000.0,1.06,90460706.0
2908,Sex Drive,8402485.0,10412485.0,10245880.0,19000000.0,2008-10-17,R,,Summit Entertainment,Based on Book/Short Story,Comedy,Contemporary Fiction,,46.0,6.8,26920.0,2008,10,October,17,Friday,4.6,-8587515.0,-0.4519744736842105,2010000.0
2909,Sexy Beast,6946056.0,6946056.0,,4300000.0,2001-06-13,R,,Fox Searchlight,Original Screenplay,Drama,Contemporary Fiction,,,7.1,20916.0,2001,6,June,13,Wednesday,,2646056.0,0.6153618604651163,0.0
2910,Chinjeolhan geumjassi,211667.0,23471871.0,,4500000.0,2006-05-05,Not Rated,,Tartan Films,Original Screenplay,Thriller/Suspense,,Chan-wook Park,,7.7,19341.0,2006,5,May,5,Friday,,18971871.0,4.215971333333333,23260204.0
2911,"Synecdoche, New York",3081925.0,3081925.0,,20000000.0,2008-10-24,R,,Sony Pictures Classics,Original Screenplay,Drama,Contemporary Fiction,,67.0,,,2008,10,October,24,Friday,6.7,-16918075.0,-0.84590375,0.0
2912,Syriana,50824620.0,95024620.0,15415665.0,50000000.0,2005-11-23,R,126.0,Warner Bros.,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,,72.0,7.1,53265.0,2005,11,November,23,Wednesday,7.2,45024620.0,0.9004924,44200000.0
2913,Suspect Zero,8712564.0,8712564.0,,27000000.0,2004-08-27,R,,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,E. Elias Merhige,18.0,5.8,9804.0,2004,8,August,27,Friday,1.8,-18287436.0,-0.6773124444444445,0.0
2914,Tadpole,2891288.0,3200241.0,,150000.0,2002-07-19,PG-13,,Miramax,Original Screenplay,Comedy,Contemporary Fiction,Gary Winick,78.0,6.1,3800.0,2002,7,July,19,Friday,7.8,3050241.0,20.33494,308953.0
2915,Tailor of Panama,13491653.0,27491653.0,,18000000.0,2001-03-30,R,,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,Historical Fiction,John Boorman,,,,2001,3,March,30,Friday,,9491653.0,0.5273140555555555,14000000.0
2916,Taken,145000989.0,225461461.0,67315399.0,25000000.0,2009-01-30,PG-13,,20th Century Fox,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Pierre Morel,,4.8,1125.0,2009,1,January,30,Friday,,200461461.0,8.01845844,80460472.0
2917,Take the Lead,34742066.0,65742066.0,21100670.0,30000000.0,2006-04-01,PG-13,,New Line,Based on Real Life Events,Drama,Dramatization,,44.0,6.5,10015.0,2006,4,April,1,Saturday,4.4,35742066.0,1.1914022,31000000.0
2918,Talladega Nights: The Ballad of Ricky Bobby,148213377.0,163013377.0,84838372.0,73000000.0,2006-08-04,PG-13,,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,Adam McKay,72.0,6.4,50407.0,2006,8,August,4,Friday,7.2,90013377.0,1.2330599589041096,14800000.0
2919,The Talented Mr. Ripley,81292135.0,81292135.0,,40000000.0,1999-12-25,R,139.0,Paramount Pictures,Based on Book/Short Story,Drama,Historical Fiction,Anthony Minghella,82.0,7.2,63319.0,1999,12,December,25,Saturday,8.2,41292135.0,1.032303375,0.0
2920,Tarnation,592014.0,1162014.0,,218.0,2004-10-06,Not Rated,,WellSpring,Based on Real Life Events,Documentary,Factual,,,7.1,3847.0,2004,10,October,6,Wednesday,,1161796.0,5329.339449541284,570000.0
2921,Taxman,9871.0,9871.0,,3500000.0,1999-09-17,,,,,Comedy,,,,6.8,520.0,1999,9,September,17,Friday,,-3490129.0,-0.9971797142857143,0.0
2922,Thunderbirds,6768055.0,28231444.0,,55000000.0,2004-07-30,PG,,Universal,Based on TV,Adventure,Science Fiction,Jonathan Frakes,19.0,4.0,5397.0,2004,7,July,30,Friday,1.9,-26768556.0,-0.48670101818181816,21463389.0
2923,The Best Man,34102780.0,34572780.0,,9000000.0,1999-10-22,R,120.0,Universal,Original Screenplay,Romantic Comedy,Contemporary Fiction,Malcolm D. Lee,71.0,6.1,2019.0,1999,10,October,22,Friday,7.1,25572780.0,2.84142,470000.0
2924,Book of Shadows: Blair Witch 2,26421314.0,47721314.0,,15000000.0,2000-10-27,R,90.0,Artisan,Original Screenplay,Horror,Contemporary Fiction,,,4.0,16122.0,2000,10,October,27,Friday,,32721314.0,2.1814209333333334,21300000.0
2925,The Cave,15007991.0,27147991.0,,30000000.0,2005-08-26,PG-13,,Sony/Screen Gems,Original Screenplay,Horror,Science Fiction,,12.0,4.8,13025.0,2005,8,August,26,Friday,1.2,-2852009.0,-0.09506696666666667,12140000.0
2926,This Christmas,49121934.0,49778552.0,17922664.0,13000000.0,2007-11-21,PG-13,118.0,Sony/Screen Gems,Original Screenplay,Drama,Contemporary Fiction,,55.0,5.4,3351.0,2007,11,November,21,Wednesday,5.5,36778552.0,2.829119384615385,656618.0
2927,The Core,31111260.0,74132631.0,,85000000.0,2003-03-28,PG-13,133.0,Paramount Pictures,Original Screenplay,Action,Science Fiction,Jon Amiel,42.0,5.3,27375.0,2003,3,March,28,Friday,4.2,-10867369.0,-0.1278514,43021371.0
2928,The Thomas Crown Affair,69304264.0,124304264.0,,48000000.0,1999-08-06,R,111.0,MGM,Remake,Drama,Contemporary Fiction,John McTiernan,67.0,6.7,37692.0,1999,8,August,6,Friday,6.7,76304264.0,1.5896721666666667,55000000.0
2929,The Damned United,449865.0,4054204.0,,6400000.0,2009-10-09,R,97.0,Sony Pictures Classics,Based on Factual Book/Article,Drama,Dramatization,Tom Hooper,94.0,7.5,7560.0,2009,10,October,9,Friday,9.4,-2345796.0,-0.366530625,3604339.0
2930,The Tale of Despereaux,50877145.0,88717945.0,26233404.0,60000000.0,2008-12-19,G,93.0,Universal,Based on Book/Short Story,Adventure,Kids Fiction,Sam Fell,55.0,6.1,7460.0,2008,12,December,19,Friday,5.5,28717945.0,0.47863241666666667,37840800.0
2931,Team America: World Police,32774834.0,50274834.0,,20000000.0,2004-10-15,R,98.0,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,Trey Parker,,7.3,58763.0,2004,10,October,15,Friday,,30274834.0,1.5137417,17500000.0
2932,Tea with Mussolini,14395874.0,14395874.0,,14000000.0,1999-05-14,PG,116.0,MGM,Based on Real Life Events,Drama,Dramatization,Franco Zeffirelli,67.0,6.7,5435.0,1999,5,May,14,Friday,6.7,395874.0,0.028276714285714287,0.0
2933,Tears of the Sun,43632458.0,85632458.0,,75000000.0,2003-03-07,R,121.0,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,Antoine Fuqua,34.0,6.4,34304.0,2003,3,March,7,Friday,3.4,10632458.0,0.14176610666666667,42000000.0
2934,The Big Tease,185577.0,185577.0,,4000000.0,2000-01-28,R,,Warner Bros.,Original Screenplay,Comedy,,,,6.1,1610.0,2000,1,January,28,Friday,,-3814423.0,-0.95360575,0.0
2935,Not Another Teen Movie,37882551.0,62401343.0,,15000000.0,2001-12-14,R,89.0,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,,28.0,5.5,36678.0,2001,12,December,14,Friday,2.8,47401343.0,3.160089533333333,24518792.0
2936,Teeth,347578.0,2300349.0,,2000000.0,2008-01-18,R,,Roadside Attractions,Original Screenplay,Comedy,Fantasy,,,5.5,18.0,2008,1,January,18,Friday,,300349.0,0.1501745,1952771.0
2937,Bridge to Terabithia,82234139.0,136934139.0,41383048.0,25000000.0,2007-02-16,PG,95.0,Walt Disney Pictures,Based on Book/Short Story,Drama,Fantasy,,85.0,7.4,34482.0,2007,2,February,16,Friday,8.5,111934139.0,4.47736556,54700000.0
2938,Terminator 3: Rise of the Machines,150358296.0,433058296.0,,170000000.0,2003-07-01,R,109.0,Warner Bros.,Original Screenplay,Action,Science Fiction,Jonathan Mostow,,6.6,107667.0,2003,7,July,1,Tuesday,,263058296.0,1.5474017411764707,282700000.0
2939,Terminator Salvation: The Future Begins,125322469.0,371628539.0,28434778.0,200000000.0,2009-05-21,PG-13,116.0,Warner Bros.,Original Screenplay,Action,Science Fiction,Joseph McGinty Nichol,,,,2009,5,May,21,Thursday,,171628539.0,0.858142695,246306070.0
2940,Transformers,319246193.0,708272592.0,290787166.0,151000000.0,2007-07-03,PG-13,140.0,Paramount Pictures,Based on TV,Action,Science Fiction,Michael Bay,57.0,7.3,197131.0,2007,7,July,3,Tuesday,5.7,557272592.0,3.690546966887417,389026399.0
2941,Transformers: Revenge of the Fallen,402111870.0,836303693.0,217509899.0,210000000.0,2009-06-24,PG-13,149.0,Paramount Pictures,Based on TV,Action,Science Fiction,Michael Bay,20.0,6.0,95786.0,2009,6,June,24,Wednesday,2.0,626303693.0,2.982398538095238,434191823.0
2942,"The Goods: Live Hard, Sell Hard",15122676.0,15122676.0,,10000000.0,2009-08-14,R,89.0,Paramount Vantage,Original Screenplay,Comedy,Contemporary Fiction,Neal Brennan,26.0,,,2009,8,August,14,Friday,2.6,5122676.0,0.5122676,0.0
2943,The Greatest Game Ever Played,15331289.0,15425073.0,37687804.0,25000000.0,2005-09-30,PG,,Walt Disney Pictures,Based on Book/Short Story,Drama,Dramatization,Bill Paxton,62.0,7.3,7876.0,2005,9,September,30,Friday,6.2,-9574927.0,-0.38299708,93784.0
2944,The Ghost Writer,15541549.0,63241549.0,3354366.0,45000000.0,2010-02-19,PG-13,,Summit Entertainment,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,Roman Polanski,84.0,7.6,22875.0,2010,2,February,19,Friday,8.4,18241549.0,0.40536775555555554,47700000.0
2945,Joheunnom nabbeunnom isanghannom,128486.0,42226657.0,,10000000.0,2010-04-23,,,,Original Screenplay,Action,Historical Fiction,,,7.4,5548.0,2010,4,April,23,Friday,,32226657.0,3.2226657,42098171.0
2946,The Beach,39778599.0,39778599.0,,50000000.0,2000-02-11,R,119.0,20th Century Fox,Based on Book/Short Story,Drama,Contemporary Fiction,Danny Boyle,19.0,4.5,229.0,2000,2,February,11,Friday,1.9,-10221401.0,-0.20442802,0.0
2947,The Box,15051977.0,26341896.0,3907625.0,25000000.0,2009-11-06,PG-13,,Warner Bros.,Based on Book/Short Story,Thriller/Suspense,Fantasy,Richard Kelly,45.0,6.8,418.0,2009,11,November,6,Friday,4.5,1341896.0,0.05367584,11289919.0
2948,The Wild Thornberrys,40108697.0,60694737.0,,25000000.0,2002-12-20,PG,85.0,Paramount Pictures,Based on TV,Adventure,Kids Fiction,,,6.7,1104.0,2002,12,December,20,Friday,,35694737.0,1.42778948,20586040.0
2949,Bug,7006708.0,7006708.0,1251654.0,4000000.0,2007-05-25,R,,Lionsgate,Based on Play,Drama,Contemporary Fiction,William Friedkin,,6.0,14164.0,2007,5,May,25,Friday,,3006708.0,0.751677,0.0
2950,They,12840842.0,12840842.0,,17000000.0,2002-11-27,PG-13,,Miramax/Dimension,Original Screenplay,Horror,Contemporary Fiction,,37.0,4.6,6550.0,2002,11,November,27,Wednesday,3.7,-4159158.0,-0.24465635294117646,0.0
2951,The Eye,31418697.0,56706727.0,12319404.0,12000000.0,2008-02-01,PG-13,,Lionsgate,Remake,Thriller/Suspense,Fantasy,,22.0,5.3,17304.0,2008,2,February,1,Friday,2.2,44706727.0,3.7255605833333334,25288030.0
2952,The Fog,29511112.0,37048526.0,,18000000.0,2005-10-14,PG-13,101.0,Sony Pictures,Remake,Horror,Contemporary Fiction,Rupert Wainwright,5.0,3.3,15760.0,2005,10,October,14,Friday,0.5,19048526.0,1.0582514444444444,7537414.0
2953,The Thin Red Line,36400491.0,36400491.0,,52000000.0,1998-12-23,R,166.0,20th Century Fox,Based on Book/Short Story,Drama,Dramatization,Terrence Malick,78.0,7.5,60966.0,1998,12,December,23,Wednesday,7.8,-15599509.0,-0.2999905576923077,0.0
2954,Thirteen Days,34566746.0,66554547.0,,80000000.0,2000-12-25,PG-13,145.0,New Line,Based on Real Life Events,Drama,Dramatization,Roger Donaldson,82.0,7.3,23578.0,2000,12,December,25,Monday,8.2,-13445453.0,-0.1680681625,31987801.0
2955,The Kid,69688384.0,69688384.0,,65000000.0,2000-07-07,PG,104.0,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,Jon Turteltaub,49.0,5.9,14927.0,2000,7,July,7,Friday,4.9,4688384.0,0.07212898461538461,0.0
2956,The Man,8330720.0,10393696.0,,20000000.0,2005-09-09,PG-13,,New Line,Original Screenplay,Comedy,Contemporary Fiction,Les Mayfield,11.0,5.4,9356.0,2005,9,September,9,Friday,1.1,-9606304.0,-0.4803152,2062976.0
2957,House on Haunted Hill,40846082.0,40846082.0,,19000000.0,1999-10-29,R,96.0,Warner Bros.,Original Screenplay,Horror,Contemporary Fiction,William Malone,25.0,5.2,22795.0,1999,10,October,29,Friday,2.5,21846082.0,1.1497937894736843,0.0
2958,The One,43905746.0,43905746.0,,49000000.0,2001-11-02,PG-13,87.0,Sony Pictures,Original Screenplay,Action,Science Fiction,James Wong,13.0,5.6,24416.0,2001,11,November,2,Friday,1.3,-5094254.0,-0.10396436734693877,0.0
2959,Gwoemul,2201923.0,89006691.0,,12000000.0,2007-03-09,R,,Magnolia Pictures,Original Screenplay,Action,Science Fiction,,,7.1,26783.0,2007,3,March,9,Friday,,77006691.0,6.41722425,86804768.0
2960,Thr3e,1008849.0,1060418.0,,2400000.0,2007-01-05,PG-13,,The Bigger Picture,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,,5.0,5.0,2825.0,2007,1,January,5,Friday,0.5,-1339582.0,-0.5581591666666667,51569.0
2961,Three to Tango,10570375.0,10570375.0,,20000000.0,1999-10-22,PG-13,,Warner Bros.,Original Screenplay,Romantic Comedy,Contemporary Fiction,,28.0,5.8,11148.0,1999,10,October,22,Friday,2.8,-9429625.0,-0.47148125,0.0
2962,The Thirteenth Floor,11810854.0,11810854.0,,16000000.0,1999-05-28,R,,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,Science Fiction,,28.0,6.7,19939.0,1999,5,May,28,Friday,2.8,-4189146.0,-0.261821625,0.0
2963,The 13th Warrior,32698899.0,61698899.0,,125000000.0,1999-08-27,R,103.0,Walt Disney Pictures,Based on Book/Short Story,Action,Fantasy,John McTiernan,33.0,6.3,36151.0,1999,8,August,27,Friday,3.3,-63301101.0,-0.506408808,29000000.0
2964,The Tuxedo,50586000.0,50586000.0,,60000000.0,2002-09-27,PG-13,99.0,Dreamworks SKG,Original Screenplay,Action,Science Fiction,,22.0,5.0,19370.0,2002,9,September,27,Friday,2.2,-9414000.0,-0.1569,0.0
2965,The Tigger Movie,4554533.0,55159800.0,,20000000.0,2000-02-11,G,77.0,Walt Disney Pictures,Spin-Off,Adventure,Kids Fiction,,61.0,6.0,2986.0,2000,2,February,11,Friday,6.1,35159800.0,1.75799,50605267.0
2966,Timeline,19480739.0,26703184.0,,80000000.0,2003-11-26,PG-13,,Paramount Pictures,Based on Book/Short Story,Adventure,Science Fiction,Richard Donner,11.0,5.3,19318.0,2003,11,November,26,Wednesday,1.1,-53296816.0,-0.6662102,7222445.0
2968,Thirteen,4601043.0,6302406.0,,2000000.0,2003-08-20,R,,Fox Searchlight,Original Screenplay,Drama,Contemporary Fiction,Catherine Hardwicke,,7.0,31482.0,2003,8,August,20,Wednesday,,4302406.0,2.151203,1701363.0
2969,Titan A.E.,22751979.0,36751979.0,,75000000.0,2000-06-16,PG,95.0,20th Century Fox,Original Screenplay,Adventure,Science Fiction,Don Bluth,51.0,6.4,22286.0,2000,6,June,16,Friday,5.1,-38248021.0,-0.5099736133333334,14000000.0
2970,Titanic,600788188.0,1842879955.0,,200000000.0,1997-12-19,PG-13,194.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Historical Fiction,James Cameron,82.0,7.4,240732.0,1997,12,December,19,Friday,8.2,1642879955.0,8.214399775,1242091767.0
2971,The Kids Are All Right,20553799.0,20553799.0,,4000000.0,2010-07-09,R,,Focus Features,Original Screenplay,Comedy,Contemporary Fiction,,96.0,7.8,3093.0,2010,7,July,9,Friday,9.6,16553799.0,4.13844975,0.0
2972,The League of Extraordinary Gentlemen,66465204.0,179265204.0,,78000000.0,2003-07-11,PG-13,110.0,20th Century Fox,Based on Comic/Graphic Novel,Adventure,Super Hero,Stephen Norrington,17.0,5.5,50710.0,2003,7,July,11,Friday,1.7,101265204.0,1.298271846153846,112800000.0
2973,The Time Machine,56684819.0,98983590.0,,80000000.0,2002-03-08,PG-13,96.0,Dreamworks SKG,Based on Book/Short Story,Adventure,Science Fiction,,28.0,5.6,32465.0,2002,3,March,8,Friday,2.8,18983590.0,0.237294875,42298771.0
2974,Tomcats,13558739.0,13558739.0,,11000000.0,2001-03-30,R,,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,,15.0,4.9,9505.0,2001,3,March,30,Friday,1.5,2558739.0,0.23261263636363635,0.0
2975,The Mist,25593755.0,54777490.0,29059367.0,13000000.0,2007-11-21,R,127.0,MGM,Based on Book/Short Story,Horror,Science Fiction,Frank Darabont,73.0,7.4,76830.0,2007,11,November,21,Wednesday,7.3,41777490.0,3.213653076923077,29183735.0
2976,TMNT,54149098.0,95009888.0,30836109.0,35000000.0,2007-03-23,PG,88.0,Warner Bros.,Based on Comic/Graphic Novel,Action,Science Fiction,,,6.6,26178.0,2007,3,March,23,Friday,,60009888.0,1.7145682285714285,40860790.0
2977,Tomorrow Never Dies,125304276.0,339504276.0,,110000000.0,1997-12-19,PG-13,119.0,MGM,Based on Book/Short Story,Action,Contemporary Fiction,Roger Spottiswoode,55.0,6.4,46650.0,1997,12,December,19,Friday,5.5,229504276.0,2.086402509090909,214200000.0
2978,The Royal Tenenbaums,52353636.0,71430876.0,,28000000.0,2001-12-14,R,110.0,Walt Disney Pictures,Original Screenplay,Black Comedy,Contemporary Fiction,Wes Anderson,79.0,7.6,82349.0,2001,12,December,14,Friday,7.9,43430876.0,1.5511027142857143,19077240.0
2979,Lara Croft: Tomb Raider: The Cradle of Life,65653758.0,156453758.0,,90000000.0,2003-07-25,PG-13,117.0,Paramount Pictures,Based on Game,Adventure,Contemporary Fiction,Jan De Bont,,5.2,32832.0,2003,7,July,25,Friday,,66453758.0,0.7383750888888889,90800000.0
2980,Lara Croft: Tomb Raider,131144183.0,274644183.0,,94000000.0,2001-06-15,PG-13,101.0,Paramount Pictures,Based on Game,Adventure,Contemporary Fiction,Simon West,,5.4,55582.0,2001,6,June,15,Friday,,180644183.0,1.9217466276595745,143500000.0
2981,The Day After Tomorrow,186740799.0,544272402.0,,125000000.0,2004-05-28,PG-13,124.0,20th Century Fox,Original Screenplay,Adventure,Science Fiction,Roland Emmerich,46.0,6.3,92241.0,2004,5,May,28,Friday,4.6,419272402.0,3.354179216,357531603.0
2982,Topsy Turvy,6201757.0,6201757.0,,20000000.0,1999-12-17,R,,USA Films,Based on Real Life Events,Musical,Dramatization,Mike Leigh,,7.1,6215.0,1999,12,December,17,Friday,,-13798243.0,-0.68991215,0.0
2983,Torque,21176322.0,46176322.0,,40000000.0,2004-01-16,PG-13,,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,,23.0,3.5,12986.0,2004,1,January,16,Friday,2.3,6176322.0,0.15440805,25000000.0
2984,The Others,96522687.0,209947037.0,,17000000.0,2001-08-10,PG-13,104.0,Miramax,Original Screenplay,Horror,Historical Fiction,,84.0,7.8,86091.0,2001,8,August,10,Friday,8.4,192947037.0,11.349825705882353,113424350.0
2985,The Town,30980607.0,33180607.0,,37000000.0,2010-09-17,R,123.0,Warner Bros.,Based on Book/Short Story,Drama,Contemporary Fiction,Ben Affleck,84.0,8.7,493.0,2010,9,September,17,Friday,8.4,-3819393.0,-0.10322683783783784,2200000.0
2986,Toy Story 2,245852179.0,484966906.0,,90000000.0,1999-11-19,G,92.0,Walt Disney Pictures,Original Screenplay,Adventure,Kids Fiction,John Lasseter,100.0,8.0,119357.0,1999,11,November,19,Friday,10.0,394966906.0,4.388521177777778,239114727.0
2987,Toy Story 3,410640665.0,1046340665.0,,200000000.0,2010-06-18,G,102.0,Walt Disney Pictures,Original Screenplay,Adventure,Kids Fiction,,99.0,8.9,67380.0,2010,6,June,18,Friday,9.9,846340665.0,4.231703325,635700000.0
